abandonar,-2
abandonado,-2
abandona,-2
secuestrado,-2
secuestro,-2
secuestros,-2
aborrecer,-3
aborrecido,-3
aberrante,-3
aborrece,-3
habilidades,2
capacidad,2
bordo,1
en ausencia,-1
ausencia,-1
ausentes,-1
absolver,2
absueltos,2
absuelve,2
absolver,2
absorbida,1
abuso,-3
abusado,-3
abusos,-3
abusivo,-3
aceptar,1
aceptado,1
aceptar,1
acepta,1
accidente,-2
accidental,-2
accidentalmente,-2
accidentes,-2
lograr,2
logrado,2
logra,2
acusación,-2
acusaciones,-2
acusar,-2
acusado,-2
acusa,-2
acusando,-2
dolor,-2
alcanzables,1
dolor,-2
absolver,2
absuelve,2
absueltos,2
absolver,2
mordaz,-3
activo,1
adecuada,1
admirar,3
admirado,3
admira,3
admirando,3
admitir,-1
admite,-1
admitido,-1
amonestar,-2
advertido,-2
adoptar,1
adopta,1
adorable,3
adore,3
adorado,3
adora,3
avanzada,1
ventaja,2
ventajas,2
aventura,2
aventuras,2
aventurero,2
afectada,-1
afecto,3
cariñoso,3
afligidos,-1
ofendida,-1
miedo,-2
agravar,-2
agravado,-2
agrava,-2
agravante,-2
agresión,-2
agresiones,-2
agresiva,-2
horrorizado,-2
agog,2
agonizar,-3
agonizante,-3
agoniza,-3
agonizante,-3
agonizar,-3
agonizante,-3
agoniza,-3
agonizante,-3
de acuerdo,1
agradable,2
acordado,1
acuerdo,1
está de acuerdo,1
alarma,-2
alarmado,-2
alarmista,-2
alarmistas,-2
por desgracia,-1
alerta,-1
alienación,-2
viva,1
alérgica,-2
permitir,1
solo,-2
sorprender,2
sorprendido,2
sorprende,2
increíble,4
ambicioso,2
ambivalente,-1
divertir,3
divertida,3
diversiones,3
diversiones,3
ira,-3
enoja,-3
enojado,-3
angustia,-3
angustiado,-3
animosidad,-2
molestar,-2
molestia,-2
molesto,-2
molesto,-2
molesta,-2
antagónica,-2
anti,-1
anticipación,1
ansiedad,-2
ansioso,-2
apáticos,-3
apatía,-3
energúmeno,-3
hecho una fiera,-3
como una moto,-3
apocalíptica,-2
disculparse,-1
disculpado,-1
disculpa,-1
disculpándose,-1
disculparse,-1
disculpado,-1
disculpa,-1
disculpándose,-1
disculpa,-1
aterrado,-2
atroz,-2
apaciguar,2
apaciguados,2
aplaca,2
apaciguamiento,2
aplaudir,2
aplaudido,2
aplaudiendo,2
aplaude,2
aplausos,2
apreciar,2
apreciado,2
aprecia,2
apreciando,2
aprecio,2
aprensión,-2
aprobación,2
aprobado,2
aprueba,2
ardiente,1
arrestar,-2
arrestado,-3
detenciones,-2
arrogante,-2
avergonzado,-2
avergonzarse,-2
apenado,-2
culo,-4
asesinato,-3
asesinatos,-3
activo,2
activos,2
echar un polvo,-4
vete al carajo,-4
vete a la mierda,-4
soy un asno,-4
el sabelotodo,-4
cubrirse las espaldas,-4
zorra,-4
culijefa,-4
culo,-4
asombro,2
asombrando,3
asombrado,3
asombrosa,3
sorprendentemente,3
asombra,3
ataque,-1
atacado,-1
atacar,-1
ataques,-1
atraer,1
atraído,1
atraer,2
atracción,2
atracciones,2
atrae,1
audaz,3
autoridad,1
prevenir,-1
evitado,-1
evita,-1
ávido,2
evitar,-1
evitado,-1
evita,-1
esperan,-1
esperado,-1
espera,-1
premio,3
adjudicado,3
premios,3
impresionante,4
horrible,-3
torpe,-2
hacha,-1
despedido,-1
respaldado,1
respaldo,2
espalda,1
malvado,-3
tipo duro,-3
gruñón,-3
chevy,-3
mal,-3
rescate,-2
también engaña,-2
prohibición,-2
desterrar,-1
quiebra,-3
banquero,-3
prohibido,-2
banda,2
grupo,1
cuadrilla,-2
barrera,-2
bastardo,-5
bastardos,-5
batalla,-1
batallas,-1
golpeado,-2
beatífica,3
golpes,-1
bellezas,3
hermoso,3
maravillosamente,3
embellecer,3
menospreciar,-2
menospreciado,-2
amada,3
beneficio,2
beneficios,2
beneficiada,2
beneficiando,2
bereave,-2
doliente,-2
bereaves,-2
bereaving,-2
mejor,3
traicionar,-3
traición,-3
traicionado,-3
traicionero,-3
traiciona,-3
mejor,2
sesgo,-1
sesgada,-2
grande,1
perra,-5
perras,-5
amargo,-2
amargura,-2
extraño,-2
bla,-2
culpa,-2
culpado,-2
culpa,-2
culpar,-2
bendiga,2
bendice,2
bendición,3
ciego,-1
dicha,3
dichoso,3
alegre,2
bloque,-1
superproducción,3
bloqueado,-1
bloqueo,-1
bloques,-1
sangrienta,-3
borrosa,-2
jactanciosos,-2
negrita,2
audazmente,2
bomba,-1
impulsar,1
impulsado,1
impulsar,1
aumenta,1
taladro,-2
aburrido,-2
aburrido,-3
moleste,-2
molestado,-2
molesta,-2
molestos,-2
boicot,-2
boicoteado,-2
boicot,-2
boicots,-2
lavado de cerebro,-3
valiente,2
avance,3
impresionante,5
sobornar,-3
brillante,1
más brillante,2
brillo,1
brillante,4
a paso ligero,2
se rompió,-1
roto,-1
melancólica,-2
intimidado,-2
bullshit,-4
matón,-2
intimidación,-2
fastidio,-2
boyante,2
carga,-2
agobiados,-2
sobrecargar,-2
cargas,-2
calma,2
calmado,2
calmante,2
calma,2
no puede soportar,-3
cancelar,-1
cancelado,-1
cancelación,-1
cancela,-1
cáncer,-1
capaz,1
cautivado,3
cuidar,2
sin preocupaciones,1
cuidado,2
cuidadosamente,2
descuidado,-2
cuidados,2
sacar provecho,-2
siniestro,-2
catástrofe,-3
catastrófica,-4
cautelosos,-1
celebrar,3
célebre,3
celebra,3
celebración,3
censurar,-2
censurado,-2
censores,-2
cierto,1
disgusto,-2
disgustado,-2
desafío,-1
oportunidad,2
posibilidades,2
caos,-2
caótica,-2
cargado,-3
cargos,-2
encanto,3
encantador,3
sin encanto,-3
castigar,-3
castigado,-3
castiga,-3
castigar,-3
engañar,-3
engañado,-3
tramposo,-3
tramposos,-3
tramposos,-3
alegría,2
animado,2
alegre,2
animando,2
triste,-2
aplausos,2
alegre,3
acariciar,2
acariciado,2
cuida,2
acariciar,2
elegante,2
infantil,-2
escalofriante,-1
ahogarse,-2
ahogada,-2
estrangulaciones,-2
asfixia,-2
aclara,2
claridad,2
chocar,-2
con clase,3
limpio,2
limpiador,2
claro,1
limpiado,1
claramente,1
despeja,1
inteligente,2
nublado,-1
desorientado,-2
gallo,-5
tragona,-5
hijos de puta,-5
engreído,-2
coaccionado,-2
colapsar,-2
colapsada,-2
colapsos,-2
colapso,-2
chocar,-1
choca,-1
chocar,-1
colisión,-2
colisiones,-2
connivencia,-3
combate,-1
combate,-1
comedia,1
confort,2
cómoda,2
reconfortante,2
confort,2
comodidad,2
conforto,2
felicitar,2
elogiado,2
comprometerse,1
compromiso,2
comete,1
cometido,1
cometer,1
compasivo,2
obligado,1
competente,2
competitivo,2
complaciente,-2
quejarse,-2
quejado,-2
se queja,-2
integral,2
conciliar,2
conciliado,2
concilia,2
conciliando,2
condenar,-2
condena,-2
condenado,-2
condena,-2
confianza,2
confiado,2
conflicto,-2
en conflicto,-2
conflictivo,-2
conflictos,-2
confundir,-2
confusa,-2
confuso,-2
felicidades,2
felicitarle,2
enhorabuena,2
felicitaciones,2
consentimiento,2
consentimientos,2
consolable,2
conspiración,-3
limitado,-2
contagio,-2
contagios,-2
contagiosa,-1
menosprecio,-2
despectivo,-2
despectivamente,-2
contender,-1
contendiente,-1
contendientes,-1
polémico,-2
contestable,-2
controvertido,-2
polémico,-2
convencer,1
convencidos,1
convence,1
de fácil utilización,2
fresco,1
cosas interesantes,3
arrinconado,-2
cadáver,-1
costoso,-2
coraje,2
valiente,2
cortés,2
cortesía,2
encubrimiento,-3
cobarde,-2
cobardes,-2
comodidad,2
calambre,-1
basura,-3
accidente,-2
loco,-2
más loca,-2
loco,-2
creativo,2
cabizbajo,-2
gritó,-2
llora,-2
crimen,-3
penal,-3
criminales,-3
crisis,-3
crítico,-2
crítica,-2
criticar,-2
criticado,-2
critica,-2
criticar,-2
críticos,-2
crueles,-3
crueldad,-3
aplastar,-1
aplastado,-2
aplasta,-1
trituración,-1
llorar,-1
llorando,-2
coño,-5
curioso,1
maldición,-1
cortar,-1
lindo,2
cortes,-1
corte,-1
cínico,-2
cínico,-2
cinismo,-2
daños,-3
daños,-3
maldición,-4
condenados,-4
damnit,-4
peligro,-2
temerario,2
atrevida,2
más oscuro,-2
oscuridad,-1
impávido,2
muerto,-3
un punto muerto,-2
ensordecedor,-1
querida,2
muy caro,3
muerte,-2
elegante,2
deuda,-2
engaño,-3
engañosa,-3
engañar,-3
engañado,-3
engaña,-3
engañando,-3
engaño,-3
decisivo,1
dedicado,2
derrotado,-2
defecto,-3
defectos,-3
defensor,2
defensores,2
indefensa,-2
aplazar,-1
difiriendo,-1
desafiante,-1
déficit,-2
degradar,-2
degradado,-2
degrada,-2
deshumanizar,-2
deshumanizada,-2
deshumaniza,-2
deshumanizante,-2
deject,-2
abatido,-2
desanimo,-2
desanimado,-2
abatido,-2
desánimo,-2
retardo,-1
retardada,-1
deleite,3
encantados,3
deleitando,3
delicias,3
la demanda,-1
exigido,-1
exigente,-1
demandas,-1
demostración,-1
desmoralizado,-2
negado,-2
denier,-2
negadores,-2
niega,-2
denunciar,-2
denuncia,-2
negar,-2
negar,-2
deprimido,-2
deprimente,-2
descarrilar,-2
descarrilado,-2
descarrila,-2
burlarse,-2
ridiculizado,-2
ridiculiza,-2
deriding,-2
burla,-2
deseable,2
deseo,1
deseada,2
deseosos,2
la desesperación,-3
desesperado,-3
desesperaciones,-3
desesperada,-3
desesperadamente,-3
abatido,-3
destruir,-3
destruido,-3
destruir,-3
destruye,-3
destrucción,-3
destructiva,-3
individual,-1
detener,-2
detenidos,-2
detención,-2
determinado,2
devastar,-2
devastado,-2
devastadora,-2
dedicado,3
diamante,1
polla,-4
capullo,-4
morir,-3
muerto,-3
difícil,-1
tímido,-2
dilema,-1
dipshit,-3
grave,-3
horrible,-3
suciedad,-2
más sucio,-2
más sucio,-2
sucio,-2
incapacitante,-1
desventaja,-2
desventaja,-2
desaparecer,-1
desaparecido,-1
desaparece,-1
defraudar,-2
decepcionado,-2
decepcionante,-2
decepción,-2
decepciones,-2
decepciona,-2
desastre,-2
desastres,-2
desastroso,-3
creer,-2
descartar,-1
descartado,-1
descartando,-1
descartes,-1
desconsolada,-2
desconsuelo,-2
descontentos,-2
discordia,-2
descontado,-1
desalentado,-2
desacreditada,-2
desprecio,-2
desgracia,-2
caído en desgracia,-2
disfrazar,-1
disfrazada,-1
disfraces,-1
disfrazar,-1
disgusto,-3
disgustado,-3
repugnante,-3
descorazonado,-2
deshonesto,-2
desilusionado,-2
inclinado,-2
inconexa,-2
aversión,-2
pésimo,-2
consternados,-2
trastorno,-2
desorganizado,-2
desorientado,-2
menospreciar,-2
menospreciado,-2
menosprecie,-2
despectivo,-2
disgustado,-2
controversia,-2
en disputa,-2
disputas,-2
contendiente,-2
descalificado,-2
inquietud,-2
indiferencia,-2
no considerada,-2
sin tener en cuenta,-2
no tiene en cuenta,-2
la falta de respeto,-2
faltado el respeto,-2
interrupción,-2
interrupciones,-2
perturbador,-2
insatisfechos,-2
distorsionar,-2
distorsionada,-2
distorsionar,-2
distorsiona,-2
distraer,-2
distraído,-2
distracción,-2
distrae,-2
angustia,-2
angustiado,-2
angustias,-2
angustiante,-2
desconfianza,-3
desconfiados,-3
molestar,-2
perturbado,-2
perturbadora,-2
perturba,-2
tramado,-2
mareos,-1
esquivar,-2
poco fiable,-2
no funciona,-3
dolorosa,-2
no me gusta,-2
condenación,-2
condenado,-2
duda,-1
dudado,-1
dudosa,-1
duda,-1
dudas,-1
ducha,-3
gilipollas,-3
abatido,-2
descorazonado,-2
la baja,-2
arrastre,-1
arrastrado,-1
arrastra,-1
drenado,-2
pavor,-2
temido,-2
terrible,-3
temiendo,-2
sueño,1
sueños,1
triste,-2
caídos,-2
deje caer,-1
ahogarse,-2
ahogado,-2
ahoga,-2
bebido,-2
dudosa,-2
sin fondos,-2
opaco,-2
mudo,-3
idiota,-3
volcar,-1
descargado,-2
vertederos,-1
engañar a,-2
engañado,-2
disfunción,-2
ansiosos,2
serio,2
aliviar,2
fácil,1
éxtasis,4
misterioso,-2
eery,-2
efectiva,2
efectivamente,2
eufórico,3
euforia,3
elegante,2
elegante,2
avergonzar,-2
vergüenza,-2
estorba,-2
embarazosa,-2
amargada,-2
abrazar,1
emergencia,-2
empático,2
vacío,-1
vacía,-1
encantado,2
alentar,2
alentó,2
estímulo,2
alienta,2
endosar,2
endosado,2
endoso,2
hace suya,2
enemigos,-2
enemigo,-2
enérgico,2
participar,1
engancha,1
absorto,1
disfrutar,2
disfrutando,2
disfruta,2
iluminar,2
iluminado,2
esclarecedor,2
ilumina,2
tedio,-2
enfurecer,-2
enfurecido,-2
enfurece,-2
enfurecedora,-2
enrapture,3
esclavizar,-2
esclavizado,-2
esclaviza,-2
garantizar,1
asegurando,1
emprendedora,1
entretenido,2
cautivando,3
entusiasta,3
titulado,1
confiado,2
envidias,-1
envidia,-2
envidiarle,-1
celos,-1
errónea,-2
error,-2
errores,-2
escapar,-1
escapes,-1
escapar,-1
estimada,2
ético,2
euforia,3
eufórico,4
desalojo,-1
mal,-3
exagerar,-2
exagerada,-2
exagera,-2
exagerando,-2
exasperada,2
excelencia,3
excelente,3
excitar,3
excitado,3
excitación,3
emocionante,3
excluir,-1
excluidos,-2
exclusión,-1
exclusivo,2
disculpa,-1
exentas,-1
agotado,-2
eufórico,3
regocija,3
estimulante,3
exonerar,2
exonerados,2
exonera,2
exonerando,2
ampliar,1
se expande,1
expulsar,-2
expulsado,-2
expulsar,-2
expulsa,-2
explotar,-2
explotados,-2
explotación,-2
exploits,-2
exploración,1
exploraciones,1
exponer,-1
expuesta,-1
expone,-1
exponer,-1
extender,1
se extiende,1
exuberante,4
exultante,3
exultante,3
fabuloso,4
moda,-2
marica,-3
marica,-3
maricones,-3
fallar,-2
fallado,-2
en su defecto,-2
falla,-2
fracaso,-2
fracasos,-2
de poco ánimo,-2
justa,2
fe,1
fiel,3
falso,-3
falsificaciones,-3
fingiendo,-3
caído,-2
caer,-1
falsificado,-3
falsificar,-3
fama,1
ventilador,3
fantástico,4
farsa,-1
fascinar,3
fascinado,3
fascina,3
fascinante,3
fascista,-2
fascistas,-2
víctimas mortales,-3
fatalidad,-3
fatiga,-2
fatigado,-2
fatigas,-2
fatigante,-2
favorecer,2
favorecida,2
favorito,2
favorito,2
favoritos,2
favores,2
miedo,-2
temeroso,-2
temiendo,-2
sin miedo,2
temible,-2
harto,-3
débil,-2
sentimiento,1
delitos,-3
delito grave,-3
ferviente,2
férvido,2
festivo,2
fiasco,-3
inquieto,-2
luchar,-1
fina,2
fuego,-2
despedido,-2
disparando,-2
ajuste,1
aptitud,1
insignia,2
huye,-1
fracaso,-2
fracasos,-2
gripe,-2
nervioso,-2
centrado,2
aficionado,2
afición,2
engañar a,-2
tonta,-2
tontos,-2
forzado,-1
ejecución de una hipoteca,-2
embargos,-2
olvidar,-1
olvidadizo,-2
perdonar,1
indulgente,1
olvidado,-1
afortunados,2
frenético,-1
fraude,-4
fraudes,-4
defraudador,-4
defraudadores,-4
fraude,-4
fraudulento,-4
libre,1
libertad,2
frenesí,-3
fresca,1
amable,2
susto,-2
asustado,-2
aterradora,-3
juguetón,2
fruncir el ceño,-1
frustrar,-2
frustrado,-2
frustra,-2
frustrante,-2
frustración,-2
cogida,-4
follada,-4
hijo de puta,-4
hijos de puta,-4
puta,-4
imbécil,-4
jodido,-4
cumplir,2
cumplido,2
cumple,2
fumante,-2
diversión,4
entierro,-1
funerales,-1
enrrollado,2
más divertido,4
divertido,4
furiosa,-3
inútil,2
mordaza,-2
amordazado,-2
ganar,2
ganado,2
ganando,2
ganancias,2
galante,3
galante,3
galantería,3
generoso,2
genial,3
fantasma,-1
vertiginosa,-2
regalo,2
contenta,3
glamour,3
atractivo,3
júbilo,3
alegre,3
penumbra,-1
sombrío,-2
gloriosa,2
gloria,2
sombrío,-2
dios,1
maldito,-3
regalo del cielo,4
bueno,3
bondad,3
gracia,1
gentil,3
magnífico,3
subvención,1
concedida,1
concesión,1
subvenciones,1
agradecido,3
gratificación,2
tumba,-2
gris,-1
grande,3
mayor,3
más grande,3
avaricia,-3
codicioso,-2
lavado verde,-3
lavado verde,-3
lavado verde,-3
lavado verde,-3
saludar,1
saludado,1
saludo,1
saludos,2
saluda,1
gris,-1
dolor,-2
afligido,-2
bruto,-2
creciente,1
el crecimiento,2
garantía,1
culpabilidad,-3
culpable,-3
credulidad,-2
ingenuos,-2
arma,-1
ja,2
granizo,2
granizado,2
desafortunado,-2
infortunio,-2
felicidad,3
feliz,3
duro,-1
más resistentes,2
dificultad,-2
Hardy,2
daño,-2
perjudicado,-2
perjudicial,-2
dañar,-2
daños,-2
acosado,-2
áspero,-2
más duro,-2
más duro,-2
odio,-3
odiado,-3
enemigos,-3
odios,-3
odiar,-3
refugio,-1
encantada,-2
inquietante,1
persigue,-1
caos,-2
sano,2
desgarrador,-3
el corazón roto,-3
sincera,3
cielo,2
celestial,4
apesadumbrado,2
acongojado,-2
infierno,-4
ayudar,2
útiles,2
ayudando,2
indefensa,-2
ayuda,2
héroe,2
héroes,2
heroica,3
vacilante,-2
dude,-2
escondido,-1
ocultar,-1
esconde,-1
ocultar,-1
culminante,2
hilarante,2
obstáculo,-2
broma,-2
nostálgico,-2
honesto,2
honor,2
honrado,2
honrar,2
honor,2
honrado,2
honrar,2
gamberro,-2
vandalismo,-2
gamberros,-2
esperanza,2
esperanzador,2
con suerte,2
sin esperanza,-2
desesperanza,-2
esperanzas,2
esperando,2
horrendo,-3
horrible,-3
horrible,-3
horrorizada,-3
hostil,-2
tendero,-2
abrazo,2
enorme,1
abrazos,2
cómico,3
humillada,-3
humillación,-3
humor,2
buen humor,2
humor,2
chistoso,2
el hambre,-2
hurra,5
daño,-2
herir,-2
duele,-2
hipócrita,-2
histeria,-3
histérica,-3
